best m,c is 1.610000,16.880000 with error 14.563252 in direction 0
best m,c is 1.610000,16.890000 with error 14.559491 in direction 0
best m,c is 1.610000,16.900000 with error 14.555736 in direction 0
best m,c is 1.610000,16.910000 with error 14.551987 in direction 0
best m,c is 1.610000,16.920000 with error 14.548244 in direction 0
best m,c is 1.610000,16.930000 with error 14.544506 in direction 0
best m,c is 1.610000,16.940000 with error 14.540775 in direction 0
best m,c is 1.610000,16.950000 with error 14.537049 in direction 0
best m,c is 1.610000,16.960000 with error 14.533330 in direction 0
best m,c is 1.610000,16.970000 with error 14.529616 in direction 0
best m,c is 1.610000,16.980000 with error 14.525909 in direction 0
best m,c is 1.610000,16.990000 with error 14.522207 in direction 0
best m,c is 1.610000,17.000000 with error 14.518511 in direction 0
best m,c is 1.610000,17.010000 with error 14.514821 in direction 0
best m,c is 1.610000,17.020000 with error 14.511137 in direction 0
best m,c is 1.610000,17.030000 with error 14.507459 in direction 0
best m,c is 1.610000,17.040000 with error 14.503787 in direction 0
best m,c is 1.610000,17.050000 with error 14.500121 in direction 0
best m,c is 1.610000,17.060000 with error 14.496461 in direction 0
best m,c is 1.610000,17.070000 with error 14.492807 in direction 0
best m,c is 1.610000,17.080000 with error 14.489159 in direction 0
best m,c is 1.610000,17.090000 with error 14.485517 in direction 0
best m,c is 1.610000,17.100000 with error 14.481881 in direction 0
best m,c is 1.610000,17.110000 with error 14.478251 in direction 0
best m,c is 1.610000,17.120000 with error 14.474627 in direction 0
best m,c is 1.610000,17.130000 with error 14.471009 in direction 0
best m,c is 1.610000,17.140000 with error 14.467396 in direction 0
best m,c is 1.610000,17.150000 with error 14.463790 in direction 0
best m,c is 1.610000,17.160000 with error 14.460190 in direction 0
best m,c is 1.610000,17.170000 with error 14.456596 in direction 0
best m,c is 1.610000,17.180000 with error 14.453008 in direction 0
best m,c is 1.610000,17.190000 with error 14.449426 in direction 0
best m,c is 1.610000,17.200000 with error 14.445850 in direction 0
best m,c is 1.610000,17.210000 with error 14.442280 in direction 0
best m,c is 1.610000,17.220000 with error 14.438716 in direction 0
best m,c is 1.610000,17.230000 with error 14.435159 in direction 0
best m,c is 1.610000,17.240000 with error 14.431607 in direction 0
best m,c is 1.610000,17.250000 with error 14.428061 in direction 0
best m,c is 1.610000,17.260000 with error 14.424521 in direction 0
best m,c is 1.610000,17.270000 with error 14.420988 in direction 0
best m,c is 1.610000,17.280000 with error 14.417460 in direction 0
best m,c is 1.610000,17.290000 with error 14.413939 in direction 0
best m,c is 1.610000,17.300000 with error 14.410423 in direction 0
best m,c is 1.610000,17.310000 with error 14.406914 in direction 0
best m,c is 1.610000,17.320000 with error 14.403411 in direction 0
best m,c is 1.610000,17.330000 with error 14.399914 in direction 0
best m,c is 1.610000,17.340000 with error 14.396423 in direction 0
best m,c is 1.610000,17.350000 with error 14.392938 in direction 0
best m,c is 1.610000,17.360000 with error 14.389459 in direction 0
best m,c is 1.610000,17.370000 with error 14.385986 in direction 0
best m,c is 1.610000,17.380000 with error 14.382520 in direction 0
best m,c is 1.610000,17.390000 with error 14.379059 in direction 0
best m,c is 1.610000,17.400000 with error 14.375605 in direction 0
best m,c is 1.610000,17.410000 with error 14.372157 in direction 0
best m,c is 1.610000,17.420000 with error 14.368714 in direction 0
best m,c is 1.610000,17.430000 with error 14.365279 in direction 0
best m,c is 1.610000,17.440000 with error 14.361849 in direction 0
best m,c is 1.610000,17.450000 with error 14.358425 in direction 0
best m,c is 1.610000,17.460000 with error 14.355008 in direction 0
best m,c is 1.610000,17.470000 with error 14.351596 in direction 0
best m,c is 1.610000,17.480000 with error 14.348191 in direction 0
best m,c is 1.610000,17.490000 with error 14.344792 in direction 0
best m,c is 1.610000,17.500000 with error 14.341399 in direction 0
best m,c is 1.610000,17.510000 with error 14.338012 in direction 0
best m,c is 1.610000,17.520000 with error 14.334632 in direction 0
best m,c is 1.600000,17.530000 with error 14.330985 in direction 7
best m,c is 1.600000,17.540000 with error 14.327269 in direction 0
best m,c is 1.600000,17.550000 with error 14.323559 in direction 0
best m,c is 1.600000,17.560000 with error 14.319855 in direction 0
best m,c is 1.600000,17.570000 with error 14.316157 in direction 0
best m,c is 1.600000,17.580000 with error 14.312465 in direction 0
best m,c is 1.600000,17.590000 with error 14.308779 in direction 0
best m,c is 1.600000,17.600000 with error 14.305100 in direction 0
best m,c is 1.600000,17.610000 with error 14.301426 in direction 0
best m,c is 1.600000,17.620000 with error 14.297758 in direction 0
best m,c is 1.600000,17.630000 with error 14.294097 in direction 0
best m,c is 1.600000,17.640000 with error 14.290441 in direction 0
best m,c is 1.600000,17.650000 with error 14.286792 in direction 0
best m,c is 1.600000,17.660000 with error 14.283148 in direction 0
best m,c is 1.600000,17.670000 with error 14.279511 in direction 0
best m,c is 1.600000,17.680000 with error 14.275880 in direction 0
best m,c is 1.600000,17.690000 with error 14.272255 in direction 0
best m,c is 1.600000,17.700000 with error 14.268636 in direction 0
best m,c is 1.600000,17.710000 with error 14.265023 in direction 0
best m,c is 1.600000,17.720000 with error 14.261416 in direction 0
best m,c is 1.600000,17.730000 with error 14.257815 in direction 0
best m,c is 1.600000,17.740000 with error 14.254220 in direction 0
best m,c is 1.600000,17.750000 with error 14.250632 in direction 0
best m,c is 1.600000,17.760000 with error 14.247049 in direction 0
best m,c is 1.600000,17.770000 with error 14.243473 in direction 0
best m,c is 1.600000,17.780000 with error 14.239903 in direction 0
best m,c is 1.600000,17.790000 with error 14.236339 in direction 0
best m,c is 1.600000,17.800000 with error 14.232781 in direction 0
best m,c is 1.600000,17.810000 with error 14.229229 in direction 0
best m,c is 1.600000,17.820000 with error 14.225683 in direction 0
best m,c is 1.600000,17.830000 with error 14.222144 in direction 0
best m,c is 1.600000,17.840000 with error 14.218610 in direction 0
best m,c is 1.600000,17.850000 with error 14.215083 in direction 0
best m,c is 1.600000,17.860000 with error 14.211562 in direction 0
best m,c is 1.600000,17.870000 with error 14.208047 in direction 0
best m,c is 1.600000,17.880000 with error 14.204538 in direction 0
best m,c is 1.600000,17.890000 with error 14.201036 in direction 0
best m,c is 1.600000,17.900000 with error 14.197539 in direction 0
best m,c is 1.600000,17.910000 with error 14.194049 in direction 0
best m,c is 1.600000,17.920000 with error 14.190565 in direction 0
best m,c is 1.600000,17.930000 with error 14.187087 in direction 0
best m,c is 1.600000,17.940000 with error 14.183616 in direction 0
best m,c is 1.600000,17.950000 with error 14.180150 in direction 0
best m,c is 1.600000,17.960000 with error 14.176691 in direction 0
best m,c is 1.600000,17.970000 with error 14.173238 in direction 0
best m,c is 1.600000,17.980000 with error 14.169792 in direction 0
best m,c is 1.600000,17.990000 with error 14.166351 in direction 0
best m,c is 1.600000,18.000000 with error 14.162917 in direction 0
best m,c is 1.600000,18.010000 with error 14.159489 in direction 0
best m,c is 1.600000,18.020000 with error 14.156067 in direction 0
best m,c is 1.600000,18.030000 with error 14.152651 in direction 0
best m,c is 1.600000,18.040000 with error 14.149242 in direction 0
best m,c is 1.600000,18.050000 with error 14.145839 in direction 0
best m,c is 1.600000,18.060000 with error 14.142442 in direction 0
best m,c is 1.600000,18.070000 with error 14.139051 in direction 0
best m,c is 1.600000,18.080000 with error 14.135667 in direction 0
best m,c is 1.600000,18.090000 with error 14.132289 in direction 0
best m,c is 1.600000,18.100000 with error 14.128917 in direction 0
best m,c is 1.600000,18.110000 with error 14.125551 in direction 0
best m,c is 1.600000,18.120000 with error 14.122192 in direction 0
best m,c is 1.600000,18.130000 with error 14.118839 in direction 0
best m,c is 1.600000,18.140000 with error 14.115492 in direction 0
best m,c is 1.600000,18.150000 with error 14.112152 in direction 0
best m,c is 1.600000,18.160000 with error 14.108818 in direction 0
best m,c is 1.600000,18.170000 with error 14.105490 in direction 0
best m,c is 1.590000,18.180000 with error 14.102160 in direction 7
best m,c is 1.590000,18.190000 with error 14.098492 in direction 0
best m,c is 1.590000,18.200000 with error 14.094830 in direction 0
best m,c is 1.590000,18.210000 with error 14.091173 in direction 0
best m,c is 1.590000,18.220000 with error 14.087523 in direction 0
best m,c is 1.590000,18.230000 with error 14.083879 in direction 0
best m,c is 1.590000,18.240000 with error 14.080241 in direction 0
best m,c is 1.590000,18.250000 with error 14.076610 in direction 0
best m,c is 1.590000,18.260000 with error 14.072984 in direction 0
best m,c is 1.590000,18.270000 with error 14.069365 in direction 0
best m,c is 1.590000,18.280000 with error 14.065752 in direction 0
best m,c is 1.590000,18.290000 with error 14.062145 in direction 0
best m,c is 1.590000,18.300000 with error 14.058544 in direction 0
best m,c is 1.590000,18.310000 with error 14.054950 in direction 0
best m,c is 1.590000,18.320000 with error 14.051362 in direction 0
best m,c is 1.590000,18.330000 with error 14.047779 in direction 0
best m,c is 1.590000,18.340000 with error 14.044204 in direction 0
best m,c is 1.590000,18.350000 with error 14.040634 in direction 0
best m,c is 1.590000,18.360000 with error 14.037070 in direction 0
best m,c is 1.590000,18.370000 with error 14.033513 in direction 0
best m,c is 1.590000,18.380000 with error 14.029962 in direction 0
best m,c is 1.590000,18.390000 with error 14.026417 in direction 0
best m,c is 1.590000,18.400000 with error 14.022879 in direction 0
best m,c is 1.590000,18.410000 with error 14.019346 in direction 0
best m,c is 1.590000,18.420000 with error 14.015820 in direction 0
best m,c is 1.590000,18.430000 with error 14.012300 in direction 0
best m,c is 1.590000,18.440000 with error 14.008787 in direction 0
best m,c is 1.590000,18.450000 with error 14.005279 in direction 0
best m,c is 1.590000,18.460000 with error 14.001778 in direction 0
best m,c is 1.590000,18.470000 with error 13.998283 in direction 0
best m,c is 1.590000,18.480000 with error 13.994795 in direction 0
best m,c is 1.590000,18.490000 with error 13.991313 in direction 0
best m,c is 1.590000,18.500000 with error 13.987837 in direction 0
best m,c is 1.590000,18.510000 with error 13.984367 in direction 0
best m,c is 1.590000,18.520000 with error 13.980904 in direction 0
best m,c is 1.590000,18.530000 with error 13.977446 in direction 0
best m,c is 1.590000,18.540000 with error 13.973996 in direction 0
best m,c is 1.590000,18.550000 with error 13.970551 in direction 0
best m,c is 1.590000,18.560000 with error 13.967113 in direction 0
best m,c is 1.590000,18.570000 with error 13.963681 in direction 0
best m,c is 1.590000,18.580000 with error 13.960256 in direction 0
best m,c is 1.590000,18.590000 with error 13.956836 in direction 0
best m,c is 1.590000,18.600000 with error 13.953423 in direction 0
best m,c is 1.590000,18.610000 with error 13.950017 in direction 0
best m,c is 1.590000,18.620000 with error 13.946617 in direction 0
best m,c is 1.590000,18.630000 with error 13.943223 in direction 0
best m,c is 1.590000,18.640000 with error 13.939835 in direction 0
best m,c is 1.590000,18.650000 with error 13.936454 in direction 0
best m,c is 1.590000,18.660000 with error 13.933079 in direction 0
best m,c is 1.590000,18.670000 with error 13.929711 in direction 0
best m,c is 1.590000,18.680000 with error 13.926349 in direction 0
best m,c is 1.590000,18.690000 with error 13.922993 in direction 0
best m,c is 1.590000,18.700000 with error 13.919644 in direction 0
best m,c is 1.590000,18.710000 with error 13.916301 in direction 0
best m,c is 1.590000,18.720000 with error 13.912964 in direction 0
best m,c is 1.590000,18.730000 with error 13.909634 in direction 0
best m,c is 1.590000,18.740000 with error 13.906310 in direction 0
best m,c is 1.590000,18.750000 with error 13.902993 in direction 0
best m,c is 1.590000,18.760000 with error 13.899682 in direction 0
best m,c is 1.590000,18.770000 with error 13.896377 in direction 0
best m,c is 1.590000,18.780000 with error 13.893079 in direction 0
best m,c is 1.590000,18.790000 with error 13.889787 in direction 0
best m,c is 1.590000,18.800000 with error 13.886502 in direction 0
best m,c is 1.590000,18.810000 with error 13.883223 in direction 0
best m,c is 1.590000,18.820000 with error 13.879950 in direction 0
best m,c is 1.590000,18.830000 with error 13.876684 in direction 0
best m,c is 1.580000,18.840000 with error 13.873331 in direction 7
best m,c is 1.580000,18.850000 with error 13.869719 in direction 0
best m,c is 1.580000,18.860000 with error 13.866113 in direction 0
best m,c is 1.580000,18.870000 with error 13.862513 in direction 0
best m,c is 1.580000,18.880000 with error 13.858919 in direction 0
best m,c is 1.580000,18.890000 with error 13.855332 in direction 0
best m,c is 1.580000,18.900000 with error 13.851751 in direction 0
best m,c is 1.580000,18.910000 with error 13.848176 in direction 0
best m,c is 1.580000,18.920000 with error 13.844608 in direction 0
best m,c is 1.580000,18.930000 with error 13.841046 in direction 0
best m,c is 1.580000,18.940000 with error 13.837490 in direction 0
best m,c is 1.580000,18.950000 with error 13.833941 in direction 0
best m,c is 1.580000,18.960000 with error 13.830398 in direction 0
best m,c is 1.580000,18.970000 with error 13.826861 in direction 0
best m,c is 1.580000,18.980000 with error 13.823330 in direction 0
best m,c is 1.580000,18.990000 with error 13.819806 in direction 0
best m,c is 1.580000,19.000000 with error 13.816288 in direction 0
best m,c is 1.580000,19.010000 with error 13.812777 in direction 0
best m,c is 1.580000,19.020000 with error 13.809272 in direction 0
best m,c is 1.580000,19.030000 with error 13.805773 in direction 0
best m,c is 1.580000,19.040000 with error 13.802281 in direction 0
best m,c is 1.580000,19.050000 with error 13.798795 in direction 0
best m,c is 1.580000,19.060000 with error 13.795315 in direction 0
best m,c is 1.580000,19.070000 with error 13.791842 in direction 0
best m,c is 1.580000,19.080000 with error 13.788375 in direction 0
best m,c is 1.580000,19.090000 with error 13.784914 in direction 0
best m,c is 1.580000,19.100000 with error 13.781460 in direction 0
best m,c is 1.580000,19.110000 with error 13.778013 in direction 0
best m,c is 1.580000,19.120000 with error 13.774571 in direction 0
best m,c is 1.580000,19.130000 with error 13.771136 in direction 0
best m,c is 1.580000,19.140000 with error 13.767708 in direction 0
best m,c is 1.580000,19.150000 with error 13.764286 in direction 0
best m,c is 1.580000,19.160000 with error 13.760870 in direction 0
best m,c is 1.580000,19.170000 with error 13.757461 in direction 0
best m,c is 1.580000,19.180000 with error 13.754058 in direction 0
best m,c is 1.580000,19.190000 with error 13.750661 in direction 0
best m,c is 1.580000,19.200000 with error 13.747271 in direction 0
best m,c is 1.580000,19.210000 with error 13.743888 in direction 0
best m,c is 1.580000,19.220000 with error 13.740511 in direction 0
best m,c is 1.580000,19.230000 with error 13.737140 in direction 0
best m,c is 1.580000,19.240000 with error 13.733776 in direction 0
best m,c is 1.580000,19.250000 with error 13.730418 in direction 0
best m,c is 1.580000,19.260000 with error 13.727067 in direction 0
best m,c is 1.580000,19.270000 with error 13.723722 in direction 0
best m,c is 1.580000,19.280000 with error 13.720384 in direction 0
best m,c is 1.580000,19.290000 with error 13.717052 in direction 0
best m,c is 1.580000,19.300000 with error 13.713726 in direction 0
best m,c is 1.580000,19.310000 with error 13.710407 in direction 0
best m,c is 1.580000,19.320000 with error 13.707095 in direction 0
best m,c is 1.580000,19.330000 with error 13.703789 in direction 0
best m,c is 1.580000,19.340000 with error 13.700490 in direction 0
best m,c is 1.580000,19.350000 with error 13.697197 in direction 0
best m,c is 1.580000,19.360000 with error 13.693910 in direction 0
best m,c is 1.580000,19.370000 with error 13.690631 in direction 0
best m,c is 1.580000,19.380000 with error 13.687357 in direction 0
best m,c is 1.580000,19.390000 with error 13.684090 in direction 0
best m,c is 1.580000,19.400000 with error 13.680830 in direction 0
best m,c is 1.580000,19.410000 with error 13.677576 in direction 0
best m,c is 1.580000,19.420000 with error 13.674329 in direction 0
best m,c is 1.580000,19.430000 with error 13.671088 in direction 0
best m,c is 1.580000,19.440000 with error 13.667854 in direction 0
best m,c is 1.580000,19.450000 with error 13.664627 in direction 0
best m,c is 1.580000,19.460000 with error 13.661406 in direction 0
best m,c is 1.580000,19.470000 with error 13.658191 in direction 0
best m,c is 1.580000,19.480000 with error 13.654983 in direction 0
best m,c is 1.580000,19.490000 with error 13.651782 in direction 0
best m,c is 1.570000,19.500000 with error 13.648405 in direction 7
best m,c is 1.570000,19.510000 with error 13.644852 in direction 0
best m,c is 1.570000,19.520000 with error 13.641305 in direction 0
best m,c is 1.570000,19.530000 with error 13.637764 in direction 0
best m,c is 1.570000,19.540000 with error 13.634230 in direction 0
best m,c is 1.570000,19.550000 with error 13.630703 in direction 0
best m,c is 1.570000,19.560000 with error 13.627182 in direction 0
best m,c is 1.570000,19.570000 with error 13.623667 in direction 0
best m,c is 1.570000,19.580000 with error 13.620158 in direction 0
best m,c is 1.570000,19.590000 with error 13.616657 in direction 0
best m,c is 1.570000,19.600000 with error 13.613161 in direction 0
best m,c is 1.570000,19.610000 with error 13.609672 in direction 0
best m,c is 1.570000,19.620000 with error 13.606189 in direction 0
best m,c is 1.570000,19.630000 with error 13.602713 in direction 0
best m,c is 1.570000,19.640000 with error 13.599244 in direction 0
best m,c is 1.570000,19.650000 with error 13.595781 in direction 0
best m,c is 1.570000,19.660000 with error 13.592324 in direction 0
best m,c is 1.570000,19.670000 with error 13.588874 in direction 0
best m,c is 1.570000,19.680000 with error 13.585430 in direction 0
best m,c is 1.570000,19.690000 with error 13.581993 in direction 0
best m,c is 1.570000,19.700000 with error 13.578562 in direction 0
best m,c is 1.570000,19.710000 with error 13.575138 in direction 0
best m,c is 1.570000,19.720000 with error 13.571720 in direction 0
best m,c is 1.570000,19.730000 with error 13.568309 in direction 0
best m,c is 1.570000,19.740000 with error 13.564904 in direction 0
best m,c is 1.570000,19.750000 with error 13.561506 in direction 0
best m,c is 1.570000,19.760000 with error 13.558114 in direction 0
best m,c is 1.570000,19.770000 with error 13.554729 in direction 0
best m,c is 1.570000,19.780000 with error 13.551350 in direction 0
best m,c is 1.570000,19.790000 with error 13.547978 in direction 0
best m,c is 1.570000,19.800000 with error 13.544613 in direction 0
best m,c is 1.570000,19.810000 with error 13.541254 in direction 0
best m,c is 1.570000,19.820000 with error 13.537901 in direction 0
best m,c is 1.570000,19.830000 with error 13.534555 in direction 0
best m,c is 1.570000,19.840000 with error 13.531216 in direction 0
best m,c is 1.570000,19.850000 with error 13.527883 in direction 0
best m,c is 1.570000,19.860000 with error 13.524557 in direction 0
best m,c is 1.570000,19.870000 with error 13.521238 in direction 0
best m,c is 1.570000,19.880000 with error 13.517925 in direction 0
best m,c is 1.570000,19.890000 with error 13.514618 in direction 0
best m,c is 1.570000,19.900000 with error 13.511318 in direction 0
best m,c is 1.570000,19.910000 with error 13.508025 in direction 0
best m,c is 1.570000,19.920000 with error 13.504739 in direction 0
best m,c is 1.570000,19.930000 with error 13.501459 in direction 0
best m,c is 1.570000,19.940000 with error 13.498185 in direction 0
best m,c is 1.570000,19.950000 with error 13.494918 in direction 0
best m,c is 1.570000,19.960000 with error 13.491658 in direction 0
best m,c is 1.570000,19.970000 with error 13.488405 in direction 0
best m,c is 1.570000,19.980000 with error 13.485158 in direction 0
best m,c is 1.570000,19.990000 with error 13.481917 in direction 0
best m,c is 1.570000,20.000000 with error 13.478684 in direction 0
best m,c is 1.570000,20.010000 with error 13.475457 in direction 0
best m,c is 1.570000,20.020000 with error 13.472236 in direction 0
best m,c is 1.570000,20.030000 with error 13.469023 in direction 0
best m,c is 1.570000,20.040000 with error 13.465816 in direction 0
best m,c is 1.570000,20.050000 with error 13.462615 in direction 0
best m,c is 1.570000,20.060000 with error 13.459422 in direction 0
best m,c is 1.570000,20.070000 with error 13.456235 in direction 0
best m,c is 1.570000,20.080000 with error 13.453054 in direction 0
best m,c is 1.570000,20.090000 with error 13.449881 in direction 0
best m,c is 1.570000,20.100000 with error 13.446714 in direction 0
best m,c is 1.570000,20.110000 with error 13.443553 in direction 0
best m,c is 1.570000,20.120000 with error 13.440400 in direction 0
best m,c is 1.570000,20.130000 with error 13.437253 in direction 0
best m,c is 1.570000,20.140000 with error 13.434113 in direction 0
best m,c is 1.570000,20.150000 with error 13.430979 in direction 0
best m,c is 1.560000,20.160000 with error 13.427579 in direction 7
best m,c is 1.560000,20.170000 with error 13.424088 in direction 0
best m,c is 1.560000,20.180000 with error 13.420603 in direction 0
best m,c is 1.560000,20.190000 with error 13.417125 in direction 0
best m,c is 1.560000,20.200000 with error 13.413654 in direction 0
best m,c is 1.560000,20.210000 with error 13.410189 in direction 0
best m,c is 1.560000,20.220000 with error 13.406730 in direction 0
best m,c is 1.560000,20.230000 with error 13.403278 in direction 0
best m,c is 1.560000,20.240000 with error 13.399833 in direction 0
best m,c is 1.560000,20.250000 with error 13.396394 in direction 0
best m,c is 1.560000,20.260000 with error 13.392962 in direction 0
best m,c is 1.560000,20.270000 with error 13.389537 in direction 0
best m,c is 1.560000,20.280000 with error 13.386118 in direction 0
best m,c is 1.560000,20.290000 with error 13.382706 in direction 0
best m,c is 1.560000,20.300000 with error 13.379300 in direction 0
best m,c is 1.560000,20.310000 with error 13.375901 in direction 0
best m,c is 1.560000,20.320000 with error 13.372508 in direction 0
best m,c is 1.560000,20.330000 with error 13.369122 in direction 0
best m,c is 1.560000,20.340000 with error 13.365743 in direction 0
best m,c is 1.560000,20.350000 with error 13.362370 in direction 0
best m,c is 1.560000,20.360000 with error 13.359004 in direction 0
best m,c is 1.560000,20.370000 with error 13.355645 in direction 0
best m,c is 1.560000,20.380000 with error 13.352292 in direction 0
best m,c is 1.560000,20.390000 with error 13.348946 in direction 0
best m,c is 1.560000,20.400000 with error 13.345607 in direction 0
best m,c is 1.560000,20.410000 with error 13.342274 in direction 0
best m,c is 1.560000,20.420000 with error 13.338948 in direction 0
best m,c is 1.560000,20.430000 with error 13.335629 in direction 0
best m,c is 1.560000,20.440000 with error 13.332316 in direction 0
best m,c is 1.560000,20.450000 with error 13.329010 in direction 0
best m,c is 1.560000,20.460000 with error 13.325710 in direction 0
best m,c is 1.560000,20.470000 with error 13.322418 in direction 0
best m,c is 1.560000,20.480000 with error 13.319132 in direction 0
best m,c is 1.560000,20.490000 with error 13.315852 in direction 0
best m,c is 1.560000,20.500000 with error 13.312580 in direction 0
best m,c is 1.560000,20.510000 with error 13.309314 in direction 0
best m,c is 1.560000,20.520000 with error 13.306055 in direction 0
best m,c is 1.560000,20.530000 with error 13.302802 in direction 0
best m,c is 1.560000,20.540000 with error 13.299557 in direction 0
best m,c is 1.560000,20.550000 with error 13.296318 in direction 0
best m,c is 1.560000,20.560000 with error 13.293085 in direction 0
best m,c is 1.560000,20.570000 with error 13.289860 in direction 0
best m,c is 1.560000,20.580000 with error 13.286641 in direction 0
best m,c is 1.560000,20.590000 with error 13.283429 in direction 0
best m,c is 1.560000,20.600000 with error 13.280224 in direction 0
best m,c is 1.560000,20.610000 with error 13.277025 in direction 0
best m,c is 1.560000,20.620000 with error 13.273833 in direction 0
best m,c is 1.560000,20.630000 with error 13.270648 in direction 0
best m,c is 1.560000,20.640000 with error 13.267470 in direction 0
best m,c is 1.560000,20.650000 with error 13.264299 in direction 0
best m,c is 1.560000,20.660000 with error 13.261134 in direction 0
best m,c is 1.560000,20.670000 with error 13.257976 in direction 0
best m,c is 1.560000,20.680000 with error 13.254825 in direction 0
best m,c is 1.560000,20.690000 with error 13.251681 in direction 0
best m,c is 1.560000,20.700000 with error 13.248543 in direction 0
best m,c is 1.560000,20.710000 with error 13.245413 in direction 0
best m,c is 1.560000,20.720000 with error 13.242289 in direction 0
best m,c is 1.560000,20.730000 with error 13.239172 in direction 0
best m,c is 1.560000,20.740000 with error 13.236062 in direction 0
best m,c is 1.560000,20.750000 with error 13.232958 in direction 0
best m,c is 1.560000,20.760000 with error 13.229862 in direction 0
best m,c is 1.560000,20.770000 with error 13.226772 in direction 0
best m,c is 1.560000,20.780000 with error 13.223689 in direction 0
best m,c is 1.560000,20.790000 with error 13.220613 in direction 0
best m,c is 1.560000,20.800000 with error 13.217544 in direction 0
best m,c is 1.560000,20.810000 with error 13.214481 in direction 0
best m,c is 1.550000,20.820000 with error 13.211058 in direction 7
best m,c is 1.550000,20.830000 with error 13.207633 in direction 0
best m,c is 1.550000,20.840000 with error 13.204213 in direction 0
best m,c is 1.550000,20.850000 with error 13.200801 in direction 0
best m,c is 1.550000,20.860000 with error 13.197395 in direction 0
best m,c is 1.550000,20.870000 with error 13.193996 in direction 0
best m,c is 1.550000,20.880000 with error 13.190604 in direction 0
best m,c is 1.550000,20.890000 with error 13.187218 in direction 0
best m,c is 1.550000,20.900000 with error 13.183839 in direction 0
best m,c is 1.550000,20.910000 with error 13.180467 in direction 0
best m,c is 1.550000,20.920000 with error 13.177101 in direction 0
best m,c is 1.550000,20.930000 with error 13.173742 in direction 0
best m,c is 1.550000,20.940000 with error 13.170390 in direction 0
best m,c is 1.550000,20.950000 with error 13.167045 in direction 0
best m,c is 1.550000,20.960000 with error 13.163706 in direction 0
best m,c is 1.550000,20.970000 with error 13.160375 in direction 0
best m,c is 1.550000,20.980000 with error 13.157049 in direction 0
best m,c is 1.550000,20.990000 with error 13.153731 in direction 0
best m,c is 1.550000,21.000000 with error 13.150420 in direction 0
best m,c is 1.550000,21.010000 with error 13.147115 in direction 0
best m,c is 1.550000,21.020000 with error 13.143817 in direction 0
best m,c is 1.550000,21.030000 with error 13.140526 in direction 0
best m,c is 1.550000,21.040000 with error 13.137241 in direction 0
best m,c is 1.550000,21.050000 with error 13.133964 in direction 0
best m,c is 1.550000,21.060000 with error 13.130693 in direction 0
best m,c is 1.550000,21.070000 with error 13.127429 in direction 0
best m,c is 1.550000,21.080000 with error 13.124172 in direction 0
best m,c is 1.550000,21.090000 with error 13.120921 in direction 0
best m,c is 1.550000,21.100000 with error 13.117678 in direction 0
best m,c is 1.550000,21.110000 with error 13.114441 in direction 0
best m,c is 1.550000,21.120000 with error 13.111211 in direction 0
best m,c is 1.550000,21.130000 with error 13.107988 in direction 0
best m,c is 1.550000,21.140000 with error 13.104772 in direction 0
best m,c is 1.550000,21.150000 with error 13.101562 in direction 0
best m,c is 1.550000,21.160000 with error 13.098360 in direction 0
best m,c is 1.550000,21.170000 with error 13.095164 in direction 0
best m,c is 1.550000,21.180000 with error 13.091975 in direction 0
best m,c is 1.550000,21.190000 with error 13.088793 in direction 0
best m,c is 1.550000,21.200000 with error 13.085618 in direction 0
best m,c is 1.550000,21.210000 with error 13.082450 in direction 0
best m,c is 1.550000,21.220000 with error 13.079288 in direction 0
best m,c is 1.550000,21.230000 with error 13.076134 in direction 0
best m,c is 1.550000,21.240000 with error 13.072986 in direction 0
best m,c is 1.550000,21.250000 with error 13.069845 in direction 0
best m,c is 1.550000,21.260000 with error 13.066712 in direction 0
best m,c is 1.550000,21.270000 with error 13.063585 in direction 0
best m,c is 1.550000,21.280000 with error 13.060465 in direction 0
best m,c is 1.550000,21.290000 with error 13.057352 in direction 0
best m,c is 1.550000,21.300000 with error 13.054245 in direction 0
best m,c is 1.550000,21.310000 with error 13.051146 in direction 0
best m,c is 1.550000,21.320000 with error 13.048054 in direction 0
best m,c is 1.550000,21.330000 with error 13.044969 in direction 0
best m,c is 1.550000,21.340000 with error 13.041890 in direction 0
best m,c is 1.550000,21.350000 with error 13.038819 in direction 0
best m,c is 1.550000,21.360000 with error 13.035754 in direction 0
best m,c is 1.550000,21.370000 with error 13.032696 in direction 0
best m,c is 1.550000,21.380000 with error 13.029646 in direction 0
best m,c is 1.550000,21.390000 with error 13.026602 in direction 0
best m,c is 1.550000,21.400000 with error 13.023565 in direction 0
best m,c is 1.550000,21.410000 with error 13.020536 in direction 0
best m,c is 1.550000,21.420000 with error 13.017513 in direction 0
best m,c is 1.550000,21.430000 with error 13.014497 in direction 0
best m,c is 1.550000,21.440000 with error 13.011488 in direction 0
best m,c is 1.550000,21.450000 with error 13.008486 in direction 0
best m,c is 1.550000,21.460000 with error 13.005492 in direction 0
best m,c is 1.540000,21.470000 with error 13.002422 in direction 7
best m,c is 1.540000,21.480000 with error 12.999058 in direction 0
best m,c is 1.540000,21.490000 with error 12.995701 in direction 0
best m,c is 1.540000,21.500000 with error 12.992351 in direction 0
best m,c is 1.540000,21.510000 with error 12.989007 in direction 0
best m,c is 1.540000,21.520000 with error 12.985670 in direction 0
best m,c is 1.540000,21.530000 with error 12.982340 in direction 0
